web-scraper-order,web-scraper-start-url,next,prod,prod-href,name,dis,price
"1696055836-126","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук Dell Technologies Latitude 5530 Intel Core i7-1265U (серый)","https://store.softline.ru/dell/cc-del1155d721-416952/","Ноутбук Dell Technologies Latitude 5530 Intel Core i7-1265U (серый)","15.55in","157 497"
"1696055839-127","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук Dell Technologies Latitude 5530 Intel Core i7-1255U (серый)","https://store.softline.ru/dell/cc-del1155d720-419000/","Ноутбук Dell Technologies Latitude 5530 Intel Core i7-1255U (серый)","15.55in","145 766"
"1696055842-128","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук Dell Technologies Latitude 5530 Intel Core i7-1255U (серый)","https://store.softline.ru/dell/cc-del1155d724-416948/","Ноутбук Dell Technologies Latitude 5530 Intel Core i7-1255U (серый)","15.55in","149 501"
"1696055845-129","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук Dell Technologies Latitude 5530 Intel Core i5-1235U (серый)","https://store.softline.ru/dell/cc-del1155d524-418999/","Ноутбук Dell Technologies Latitude 5530 Intel Core i5-1235U (серый)","15.55in","129 722"
"1696055847-130","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук Dell Technologies Latitude 5430 Intel Core i5-1235U (серый)","https://store.softline.ru/dell/g2g-ccdel1154d501-416953/","Ноутбук Dell Technologies Latitude 5430 Intel Core i5-1235U (серый)","14in","120 674"
"1696055851-131","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук Dell Technologies Latitude 3520 Intel Core i7-1165G7 (темно-серый)","https://store.softline.ru/dell/cc-del1135d743-417546/","Ноутбук Dell Technologies Latitude 3520 Intel Core i7-1165G7 (темно-серый)","15.6in","107 944"
"1696055854-132","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук Dell Technologies Latitude 3520 Intel Core i7-1165G7 (темно-серый)","https://store.softline.ru/dell/cc-del1135d742-416951/","Ноутбук Dell Technologies Latitude 3520 Intel Core i7-1165G7 (темно-серый)","15.6in","98 791"
"1696055862-133","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук ASUS Vivobook Pro 14 K3400PH Intel Core i7-11370H (синий)","https://store.softline.ru/asus/90nb0ux2-m02420-360434/","Ноутбук ASUS Vivobook Pro 14 K3400PH Intel Core i7-11370H (синий)","14in","168 438"
"1696055865-134","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук HP Inc. 15s-eq1129ur AMD 3020e (серый)","https://store.softline.ru/hp/22v36ea-369888/","Ноутбук HP Inc. 15s-eq1129ur AMD 3020e (серый)","15.6in","28 970"
"1696055869-135","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Ноутбук HP Inc. 255 G8 3V5J3EA AMD Ryzen 5 5500U (серебристый)","https://store.softline.ru/hp/3v5j3ea-371165/","Ноутбук HP Inc. 255 G8 3V5J3EA AMD Ryzen 5 5500U (серебристый)","15.6in","86 400"
"1696055873-136","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","МиниПК HIPER Nettop NUG, NUGi310110U","https://store.softline.ru/hiper/nugi310110u-394772/","МиниПК HIPER Nettop NUG, NUGi310110U","Intel Core i3-10110U (2 ядер)","39 453"
"1696055882-137","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","МиниПК INFERIT MINI D1","https://store.softline.ru/inferit/inf-mini-d1-402360/","МиниПК INFERIT MINI D1","Intel Core i3-10100 (4 ядер)","35 500"
"1696055886-138","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","МиниПК INFERIT MINI C1","https://store.softline.ru/inferit/inf-mini-c1-402361/","МиниПК INFERIT MINI C1","Intel Core i3-10100 (4 ядер)","39 900"
"1696055889-139","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","МиниПК INFERIT MINI B1","https://store.softline.ru/inferit/inf-mini-b1-402362/","МиниПК INFERIT MINI B1","Intel Core i5-10400 (6 ядер)","39 900"
"1696055892-140","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=7","Моноблок HP Inc. 24-df1059ny 1 ТБ","https://store.softline.ru/hp/4x5f2ea-b1r-402438/","Моноблок HP Inc. 24-df1059ny 1 ТБ","23.8""","73 736"
